Bene_Geo_Lvl,Bene_Geo_Desc,Bene_Geo_Cd,Bene_Age_Lvl,Bene_Demo_Lvl,Bene_Demo_Desc,Bene_Cond,Prvlnc,Tot_Mdcr_Stdzd_Pymt_PC,Tot_Mdcr_Pymt_PC,Hosp_Readmsn_Rate,ER_Visits_Per_1000_Benes,is_southern
State,Michigan,26.0,All,All,All,Ischemic Heart Disease,0.2902,19759.0712,20826.4339,0.2239,1356.0708,non-southern
State,Michigan,26.0,All,All,All,Osteoporosis,0.0577,19666.004,20498.599,0.1983,1272.9792,non-southern
State,Michigan,26.0,All,All,All,Schizophrenia and Other Psychotic Disorders,0.0364,21342.8538,22253.6802,0.2563,2044.7335,non-southern
State,Michigan,26.0,All,All,All,Stroke,0.0381,33015.8052,35072.7042,0.2376,2196.1893,non-southern
State,Minnesota,27.0,All,All,All,Alcohol Abuse,0.034,20792.5457,23837.8387,0.2521,2553.2131,non-southern
State,Minnesota,27.0,All,All,All,Alzheimer's Disease/Dementia,0.0955,20419.289,22956.4931,0.2155,1467.0914,non-southern
State,Minnesota,27.0,All,All,All,Arthritis,0.2534,15618.9578,17135.8764,0.1772,1145.8798,non-southern
State,Minnesota,27.0,All,All,All,Asthma,0.0459,20881.3345,23392.3608,0.2228,2270.3518,non-southern
State,Minnesota,27.0,All,All,All,Atrial Fibrillation,0.0774,23042.7435,25992.4782,0.2222,1511.7154,non-southern
State,Minnesota,27.0,All,All,All,Autism Spectrum Disorders,0.0076,6066.352,6747.7197,0.1951,1032.344,non-southern
State,Minnesota,27.0,All,All,All,COPD,0.0833,24795.9983,28062.0415,0.2358,1981.7955,non-southern
State,Minnesota,27.0,All,All,All,Cancer,0.0693,20471.7197,22313.7201,0.1991,1117.8231,non-southern
State,Minnesota,27.0,All,All,All,Chronic Kidney Disease,0.2192,21254.9044,23820.0076,0.2262,1481.48,non-southern
State,Minnesota,27.0,All,All,All,Depression,0.2207,16936.1067,18803.1534,0.2214,1549.6317,non-southern
State,Minnesota,27.0,All,All,All,Diabetes,0.2133,15106.6591,16754.4082,0.2175,1131.5317,non-southern
State,Minnesota,27.0,All,All,All,Drug/Substance Abuse,0.0468,22944.3909,26141.3548,0.2755,2856.9407,non-southern
State,Minnesota,27.0,All,All,All,HIV/AIDS,0.0026,16826.8913,19240.9939,0.2084,1672.8462,non-southern
State,Minnesota,27.0,All,All,All,Heart Failure,0.1197,26060.5852,29484.7784,0.2427,1746.329,non-southern
State,Minnesota,27.0,All,All,All,Hepatitis (Chronic Viral B & C),0.0077,24095.1335,27571.4763,0.2878,2149.5327,non-southern
State,Minnesota,27.0,All,All,All,Hyperlipidemia,0.2954,16777.547,18681.8941,0.1907,1206.1243,non-southern
State,Minnesota,27.0,All,All,All,Hypertension,0.4314,15517.9296,17215.7443,0.1913,1161.233,non-southern
State,Minnesota,27.0,All,All,All,Ischemic Heart Disease,0.2041,18958.0547,21259.5039,0.2187,1346.4124,non-southern
State,Minnesota,27.0,All,All,All,Osteoporosis,0.0497,20478.2558,22830.2895,0.1952,1327.0746,non-southern
State,Minnesota,27.0,All,All,All,Schizophrenia and Other Psychotic Disorders,0.0459,14451.2201,16292.5602,0.2356,1933.1366,non-southern
State,Minnesota,27.0,All,All,All,Stroke,0.028,30228.7851,34146.9266,0.2177,2130.4393,non-southern
State,Mississippi,28.0,All,All,All,Alcohol Abuse,0.0184,27642.2971,26376.4142,0.249,2476.8862,southern
State,Mississippi,28.0,All,All,All,Alzheimer's Disease/Dementia,0.11,28800.4515,26490.9288,0.221,1714.8349,southern
State,Mississippi,28.0,All,All,All,Arthritis,0.3856,17186.3576,15942.837,0.1886,1190.3636,southern
State,Mississippi,28.0,All,All,All,Asthma,0.0412,22671.813,21259.1114,0.2106,1955.8132,southern
State,Mississippi,28.0,All,All,All,Atrial Fibrillation,0.075,27025.2266,25305.7623,0.2319,1635.1042,southern
State,Mississippi,28.0,All,All,All,Autism Spectrum Disorders,0.0015,7295.476,6744.4678,0.2403,877.7943,southern
State,Mississippi,28.0,All,All,All,COPD,0.1258,27256.7123,25489.8605,0.2294,1911.6246,southern
State,Mississippi,28.0,All,All,All,Cancer,0.077,22849.3674,21293.7696,0.2091,1186.5512,southern
State,Mississippi,28.0,All,All,All,Chronic Kidney Disease,0.2512,25062.3391,23453.2428,0.2301,1598.3537,southern
State,Mississippi,28.0,All,All,All,Depression,0.1858,22012.347,20470.1898,0.2127,1601.3606,southern
State,Mississippi,28.0,All,All,All,Diabetes,0.3057,17523.4098,16333.2799,0.2154,1176.2591,southern
State,Mississippi,28.0,All,All,All,Drug/Substance Abuse,0.0456,22920.2551,21697.5252,0.248,2376.951,southern
State,Mississippi,28.0,All,All,All,HIV/AIDS,0.0032,19055.9885,18246.8017,0.3351,1814.433,southern
State,Mississippi,28.0,All,All,All,Heart Failure,0.1548,30620.2358,28661.1311,0.2433,1975.2962,southern
State,Mississippi,28.0,All,All,All,Hepatitis (Chronic Viral B & C),0.0057,28737.8805,27681.6751,0.3197,2350.4404,southern
State,Mississippi,28.0,All,All,All,Hyperlipidemia,0.4564,15419.1022,14384.7637,0.1939,1037.6536,southern
State,Mississippi,28.0,All,All,All,Hypertension,0.6527,15242.079,14204.536,0.1897,1059.5221,southern
State,Mississippi,28.0,All,All,All,Ischemic Heart Disease,0.2938,20430.5004,19087.7786,0.2143,1369.0625,southern
State,Mississippi,28.0,All,All,All,Osteoporosis,0.0544,20047.1199,18540.4503,0.1857,1178.9572,southern
State,Mississippi,28.0,All,All,All,Schizophrenia and Other Psychotic Disorders,0.0361,23936.5016,22132.5083,0.223,1982.0122,southern
State,Mississippi,28.0,All,All,All,Stroke,0.042,34730.1863,32485.6349,0.2292,2209.8584,southern
State,Missouri,29.0,All,All,All,Alcohol Abuse,0.019,24338.6491,24565.8925,0.2675,2307.6529,non-southern
State,Missouri,29.0,All,All,All,Alzheimer's Disease/Dementia,0.111,23915.0897,23450.5388,0.2256,1529.5725,non-southern
State,Missouri,29.0,All,All,All,Arthritis,0.3568,15877.1692,15525.072,0.1899,1059.0715,non-southern
State,Missouri,29.0,All,All,All,Asthma,0.0449,21118.002,20930.9366,0.2245,1814.2733,non-southern
State,Missouri,29.0,All,All,All,Atrial Fibrillation,0.086,24300.6745,24035.1285,0.237,1523.4418,non-southern
State,Missouri,29.0,All,All,All,Autism Spectrum Disorders,0.0033,7846.9349,7810.0422,0.1922,1204.9873,non-southern
State,Missouri,29.0,All,All,All,COPD,0.1369,24049.9106,23787.9741,0.2393,1701.9529,non-southern
State,Missouri,29.0,All,All,All,Cancer,0.0842,20738.0882,20260.5768,0.2073,1060.3425,non-southern
State,Missouri,29.0,All,All,All,Chronic Kidney Disease,0.2475,22078.259,21815.0259,0.2352,1386.0315,non-southern
State,Missouri,29.0,All,All,All,Depression,0.2127,19460.7722,19106.0193,0.2244,1469.5805,non-southern
State,Missouri,29.0,All,All,All,Diabetes,0.2644,16221.747,15963.2372,0.2261,1071.0488,non-southern
State,Missouri,29.0,All,All,All,Drug/Substance Abuse,0.0334,23835.7585,23928.4801,0.2896,2652.96,non-southern
State,Missouri,29.0,All,All,All,HIV/AIDS,0.0027,16933.3267,17525.3191,0.2707,1545.1745,non-southern
State,Missouri,29.0,All,All,All,Heart Failure,0.146,27448.9659,27209.471,0.2507,1732.3008,non-southern
State,Missouri,29.0,All,All,All,Hepatitis (Chronic Viral B & C),0.0062,25908.7575,26482.0574,0.3015,2146.6547,non-southern
State,Missouri,29.0,All,All,All,Hyperlipidemia,0.4482,14523.3325,14281.8869,0.1983,965.0422,non-southern
State,Missouri,29.0,All,All,All,Hypertension,0.5728,14634.6558,14379.5581,0.1949,994.79,non-southern
State,Missouri,29.0,All,All,All,Ischemic Heart Disease,0.2694,19226.8242,18981.712,0.2222,1259.8588,non-southern
State,Missouri,29.0,All,All,All,Osteoporosis,0.0635,18389.346,17960.6255,0.1913,1146.8764,non-southern
State,Missouri,29.0,All,All,All,Schizophrenia and Other Psychotic Disorders,0.0345,19132.4648,18912.9225,0.2465,1890.9715,non-southern
State,Missouri,29.0,All,All,All,Stroke,0.0344,32306.7727,31976.1988,0.2324,2074.7645,non-southern
State,Montana,30.0,All,All,All,Alcohol Abuse,0.0199,20219.4688,21964.6855,0.2018,2047.1079,non-southern
State,Montana,30.0,All,All,All,Alzheimer's Disease/Dementia,0.0795,17602.2064,18688.2225,0.1662,1328.565,non-southern
State,Montana,30.0,All,All,All,Arthritis,0.2698,13547.7802,14178.1382,0.137,883.8798,non-southern
State,Montana,30.0,All,All,All,Asthma,0.0365,18146.7706,19221.1385,0.1694,1513.9384,non-southern
State,Montana,30.0,All,All,All,Atrial Fibrillation,0.0679,20750.4168,22159.7965,0.1909,1412.6375,non-southern
State,Montana,30.0,All,All,All,COPD,0.095,20979.6292,22490.0845,0.1862,1633.5849,non-southern
State,Montana,30.0,All,All,All,Cancer,0.0747,18441.4595,19368.1843,0.1652,934.8085,non-southern
State,Montana,30.0,All,All,All,Chronic Kidney Disease,0.1616,20504.2253,21839.635,0.1934,1377.8633,non-southern
State,Montana,30.0,All,All,All,Depression,0.172,15892.6302,16758.4567,0.1747,1281.5233,non-southern
State,Montana,30.0,All,All,All,Diabetes,0.1877,13272.9443,14122.334,0.1768,950.7069,non-southern
State,Montana,30.0,All,All,All,Drug/Substance Abuse,0.0267,23122.2671,24755.7696,0.2251,2547.0275,non-southern
State,Montana,30.0,All,All,All,Heart Failure,0.1031,23350.9586,25050.8164,0.2042,1592.3713,non-southern
State,Montana,30.0,All,All,All,Hepatitis (Chronic Viral B & C),0.0048,21233.2286,23073.5202,0.2926,2329.6569,non-southern
State,Montana,30.0,All,All,All,Hyperlipidemia,0.2774,13813.7582,14647.0709,0.1548,914.7664,non-southern
State,Montana,30.0,All,All,All,Hypertension,0.4111,13581.3125,14398.0303,0.1519,950.9763,non-southern
State,Montana,30.0,All,All,All,Ischemic Heart Disease,0.1962,16606.3918,17683.7852,0.1736,1131.9604,non-southern
State,Montana,30.0,All,All,All,Osteoporosis,0.0586,16473.438,17231.539,0.1562,1039.9272,non-southern
State,Montana,30.0,All,All,All,Schizophrenia and Other Psychotic Disorders,0.0186,14444.6475,15687.2985,0.2185,1940.1465,non-southern
State,Montana,30.0,All,All,All,Stroke,0.0217,25788.73,27534.5895,0.1704,1846.8468,non-southern
State,Nebraska,31.0,All,All,All,Alcohol Abuse,0.0143,24534.9282,25597.4211,0.2451,1984.8008,non-southern
State,Nebraska,31.0,All,All,All,Alzheimer's Disease/Dementia,0.1055,20437.4167,21097.7851,0.1869,1153.5666,non-southern
State,Nebraska,31.0,All,All,All,Arthritis,0.3265,15787.6465,16111.4271,0.156,831.3784,non-southern
State,Nebraska,31.0,All,All,All,Asthma,0.0357,21790.2769,22452.4522,0.204,1551.0741,non-southern
State,Nebraska,31.0,All,All,All,Atrial Fibrillation,0.0934,23096.1142,23945.0367,0.1988,1198.253,non-southern
State,Nebraska,31.0,All,All,All,Autism Spectrum Disorders,0.0025,8423.6092,8839.2695,0.2235,1074.4681,non-southern
State,Nebraska,31.0,All,All,All,COPD,0.1079,24609.1135,25652.5665,0.2064,1422.0666,non-southern
State,Nebraska,31.0,All,All,All,Cancer,0.081,20662.0094,21120.9098,0.1806,848.8728,non-southern
State,Nebraska,31.0,All,All,All,Chronic Kidney Disease,0.2135,21978.3876,22635.4642,0.2053,1158.2014,non-southern
State,Nebraska,31.0,All,All,All,Depression,0.1711,19565.7222,20037.2903,0.1967,1223.7701,non-southern
State,Nebraska,31.0,All,All,All,Diabetes,0.2306,15212.9031,15611.8266,0.193,831.0846,non-southern
State,Nebraska,31.0,All,All,All,Drug/Substance Abuse,0.018,25998.3111,27011.956,0.2802,2598.1659,non-southern
State,Nebraska,31.0,All,All,All,HIV/AIDS,0.001,14298.2882,15233.7728,0.2522,1328.125,non-southern
State,Nebraska,31.0,All,All,All,Heart Failure,0.1298,26153.1936,27247.5986,0.214,1353.5748,non-southern
State,Nebraska,31.0,All,All,All,Hepatitis (Chronic Viral B & C),0.0032,28133.2444,29140.5398,0.3055,2180.5556,non-southern
State,Nebraska,31.0,All,All,All,Hyperlipidemia,0.3964,14915.0646,15272.7463,0.1671,793.1214,non-southern
State,Nebraska,31.0,All,All,All,Hypertension,0.5178,14759.3028,15143.9431,0.1655,805.6209,non-southern
State,Nebraska,31.0,All,All,All,Ischemic Heart Disease,0.2405,18523.3715,19125.7704,0.189,999.3435,non-southern
State,Nebraska,31.0,All,All,All,Osteoporosis,0.0673,18300.3826,18781.5739,0.1611,903.5646,non-southern
State,Nebraska,31.0,All,All,All,Schizophrenia and Other Psychotic Disorders,0.0219,17418.0969,17894.7302,0.2152,1623.0663,non-southern
State,Nebraska,31.0,All,All,All,Stroke,0.0277,31792.8299,32936.8664,0.1988,1785.8014,non-southern
State,Nevada,32.0,All,All,All,Alcohol Abuse,0.0238,28870.3168,33311.6347,0.2939,2835.8597,non-southern
State,Nevada,32.0,All,All,All,Alzheimer's Disease/Dementia,0.097,29858.8517,34145.1959,0.2582,1711.4733,non-southern
State,Nevada,32.0,All,All,All,Arthritis,0.3068,16782.8927,18670.498,0.2058,1058.1592,non-southern
State,Nevada,32.0,All,All,All,Asthma,0.0497,21964.4632,24775.715,0.2492,1746.2938,non-southern
State,Nevada,32.0,All,All,All,Atrial Fibrillation,0.066,27992.5938,31946.477,0.2553,1642.6596,non-southern
State,Nevada,32.0,All,All,All,Autism Spectrum Disorders,0.0015,9200.9722,10529.3748,0.2347,1236.5854,non-southern
State,Nevada,32.0,All,All,All,COPD,0.1132,28192.5881,32083.7784,0.2624,1870.3363,non-southern
State,Nevada,32.0,All,All,All,Cancer,0.0756,20838.803,22926.6872,0.2137,1016.959,non-southern
State,Nevada,32.0,All,All,All,Chronic Kidney Disease,0.2517,22554.1046,25520.7417,0.2498,1352.6597,non-southern
State,Nevada,32.0,All,All,All,Depression,0.1461,22651.4235,25569.0907,0.2464,1625.7027,non-southern
State,Nevada,32.0,All,All,All,Diabetes,0.2526,17695.7355,19910.6472,0.2486,1078.7074,non-southern
State,Nevada,32.0,All,All,All,Drug/Substance Abuse,0.0498,29281.9808,33445.1221,0.314,2730.3889,non-southern
State,Nevada,32.0,All,All,All,HIV/AIDS,0.0036,18838.2506,21868.8854,0.3429,1664.6647,non-southern
State,Nevada,32.0,All,All,All,Heart Failure,0.1199,31904.4473,36576.2947,0.2802,1908.5126,non-southern
State,Nevada,32.0,All,All,All,Hepatitis (Chronic Viral B & C),0.009,25769.1058,29605.2389,0.3377,2122.1189,non-southern
State,Nevada,32.0,All,All,All,Hyperlipidemia,0.4582,14172.2616,15848.9323,0.2138,872.363,non-southern
State,Nevada,32.0,All,All,All,Hypertension,0.5231,15709.8841,17591.6944,0.2119,1003.1685,non-southern
State,Nevada,32.0,All,All,All,Ischemic Heart Disease,0.2442,21049.2285,23815.1946,0.2436,1310.0628,non-southern
State,Nevada,32.0,All,All,All,Osteoporosis,0.0569,17674.0621,19692.4025,0.1901,998.7162,non-southern
State,Nevada,32.0,All,All,All,Schizophrenia and Other Psychotic Disorders,0.0263,27441.3721,31651.5498,0.2914,2729.1058,non-southern
State,Nevada,32.0,All,All,All,Stroke,0.0366,36285.3239,41566.7825,0.2708,2183.7773,non-southern
State,New Hampshire,33.0,All,All,All,Alcohol Abuse,0.0275,19931.6813,22927.99,0.2499,2046.8599,non-southern
State,New Hampshire,33.0,All,All,All,Alzheimer's Disease/Dementia,0.0913,22283.9775,24957.1419,0.2042,1493.8326,non-southern
State,New Hampshire,33.0,All,All,All,Arthritis,0.2984,14595.4039,16384.7249,0.174,992.821,non-southern
State,New Hampshire,33.0,All,All,All,Asthma,0.0485,18114.0407,20471.2131,0.2069,1645.0197,non-southern
State,New Hampshire,33.0,All,All,All,Atrial Fibrillation,0.0893,22189.8558,25444.3435,0.2266,1542.8869,non-southern
State,New Hampshire,33.0,All,All,All,Autism Spectrum Disorders,0.0025,7307.8479,8412.4532,0.2054,1156.7944,non-southern
State,New Hampshire,33.0,All,All,All,COPD,0.1032,22294.1232,25525.4588,0.2228,1742.1697,non-southern
State,New Hampshire,33.0,All,All,All,Cancer,0.0794,18076.3495,20449.992,0.2016,1007.2031,non-southern
State,New Hampshire,33.0,All,All,All,Chronic Kidney Disease,0.1904,20900.4744,23812.4624,0.2227,1413.3392,non-southern
State,New Hampshire,33.0,All,All,All,Depression,0.1957,17341.0653,19560.7734,0.2077,1381.6159,non-southern
State,New Hampshire,33.0,All,All,All,Diabetes,0.2154,14177.8642,16000.6788,0.2087,1014.6378,non-southern
State,New Hampshire,33.0,All,All,All,Drug/Substance Abuse,0.0361,19945.6566,22866.8327,0.2597,2347.3245,non-southern
State,New Hampshire,33.0,All,All,All,Heart Failure,0.1084,26848.0063,30842.5284,0.2408,1769.8033,non-southern
State,New Hampshire,33.0,All,All,All,Hepatitis (Chronic Viral B & C),0.0055,20719.1886,24095.9434,0.2701,2254.6483,non-southern
State,New Hampshire,33.0,All,All,All,Hyperlipidemia,0.4249,12772.7927,14440.9915,0.1804,903.8106,non-southern
State,New Hampshire,33.0,All,All,All,Hypertension,0.4983,13223.373,14958.6267,0.1809,946.1379,non-southern
State,New Hampshire,33.0,All,All,All,Ischemic Heart Disease,0.2149,18451.3866,21089.9249,0.2095,1301.1471,non-southern
State,New Hampshire,33.0,All,All,All,Osteoporosis,0.0561,17662.6937,19920.2249,0.176,1132.2007,non-southern
State,New Hampshire,33.0,All,All,All,Schizophrenia and Other Psychotic Disorders,0.0257,18142.2717,20182.6351,0.2169,1876.0359,non-southern
State,New Hampshire,33.0,All,All,All,Stroke,0.0305,28939.6505,33181.3745,0.2079,1986.0404,non-southern
State,New Jersey,34.0,All,All,All,Alcohol Abuse,0.0193,25279.8919,30606.986,0.2607,2254.6811,non-southern
State,New Jersey,34.0,All,All,All,Alzheimer's Disease/Dementia,0.12,25827.3318,30771.3633,0.2287,1456.2928,non-southern
State,New Jersey,34.0,All,All,All,Arthritis,0.3515,16116.3648,18839.5936,0.1893,908.3499,non-southern
State,New Jersey,34.0,All,All,All,Asthma,0.0575,20785.8225,24662.3148,0.2325,1497.4627,non-southern
State,New Jersey,34.0,All,All,All,Atrial Fibrillation,0.0983,26796.6487,32192.021,0.2388,1415.4705,non-southern
State,New Jersey,34.0,All,All,All,Autism Spectrum Disorders,0.0035,10110.5044,11912.0334,0.25,1425.7665,non-southern
State,New Jersey,34.0,All,All,All,COPD,0.1096,28089.468,33537.9363,0.2509,1622.1288,non-southern
State,New Jersey,34.0,All,All,All,Cancer,0.0986,21294.5826,24674.9616,0.2116,951.7183,non-southern
State,New Jersey,34.0,All,All,All,Chronic Kidney Disease,0.2511,23402.2119,27820.5526,0.2349,1251.822,non-southern
State,New Jersey,34.0,All,All,All,Depression,0.1628,23880.3921,28254.021,0.2341,1474.8986,non-southern
State,New Jersey,34.0,All,All,All,Diabetes,0.312,16355.4163,19292.0649,0.222,903.5189,non-southern
State,New Jersey,34.0,All,All,All,Drug/Substance Abuse,0.0289,23387.9094,27971.3265,0.2839,2318.8927,non-southern
State,New Jersey,34.0,All,All,All,HIV/AIDS,0.0038,22769.9039,27479.0419,0.2926,1553.5083,non-southern
State,New Jersey,34.0,All,All,All,Heart Failure,0.1519,30059.4886,36178.9873,0.2473,1589.3427,non-southern
State,New Jersey,34.0,All,All,All,Hepatitis (Chronic Viral B & C),0.0084,25622.1726,30804.905,0.3005,1763.6861,non-southern
State,New Jersey,34.0,All,All,All,Hyperlipidemia,0.5666,13856.5282,16263.1537,0.1955,777.1029,non-southern
State,New Jersey,34.0,All,All,All,Hypertension,0.6257,14754.9567,17323.1453,0.1944,836.433,non-southern
State,New Jersey,34.0,All,All,All,Ischemic Heart Disease,0.3179,20093.8475,23888.3989,0.2186,1108.5058,non-southern
State,New Jersey,34.0,All,All,All,Osteoporosis,0.0703,16525.1571,19282.2709,0.1846,871.3089,non-southern
State,New Jersey,34.0,All,All,All,Schizophrenia and Other Psychotic Disorders,0.0287,22831.4132,27290.1256,0.2525,1994.8088,non-southern
State,New Jersey,34.0,All,All,All,Stroke,0.0491,32859.2198,39518.5958,0.2356,1858.3422,non-southern
State,New Mexico,35.0,All,All,All,Alcohol Abuse,0.0233,20430.7119,22393.7769,0.2413,2251.1593,non-southern
State,New Mexico,35.0,All,All,All,Alzheimer's Disease/Dementia,0.0851,21448.0626,22479.6062,0.206,1563.6733,non-southern
State,New Mexico,35.0,All,All,All,Arthritis,0.3043,13228.0745,13699.8522,0.1607,959.3994,non-southern
State,New Mexico,35.0,All,All,All,Asthma,0.0482,16280.9635,17107.2281,0.184,1424.2479,non-southern
State,New Mexico,35.0,All,All,All,Atrial Fibrillation,0.0539,22567.6983,23761.1258,0.2109,1532.5164,non-southern
State,New Mexico,35.0,All,All,All,Autism Spectrum Disorders,0.0019,5963.2228,6532.984,0.2283,1109.8398,non-southern
State,New Mexico,35.0,All,All,All,COPD,0.0884,21254.8832,22523.8688,0.2,1673.276,non-southern
State,New Mexico,35.0,All,All,All,Cancer,0.0619,17901.5843,18507.9078,0.1765,995.1155,non-southern
State,New Mexico,35.0,All,All,All,Chronic Kidney Disease,0.2064,19353.3918,20420.7504,0.2044,1332.7126,non-southern
State,New Mexico,35.0,All,All,All,Depression,0.1597,16851.3972,17621.5428,0.1982,1409.9132,non-southern
State,New Mexico,35.0,All,All,All,Diabetes,0.255,13435.1153,14058.428,0.1926,979.4391,non-southern
State,New Mexico,35.0,All,All,All,Drug/Substance Abuse,0.036,19929.8426,21328.073,0.2345,2376.7855,non-southern
State,New Mexico,35.0,All,All,All,HIV/AIDS,0.0023,11822.2246,12813.0988,0.1592,1064.8148,non-southern
State,New Mexico,35.0,All,All,All,Heart Failure,0.108,24584.7702,25966.915,0.2214,1724.011,non-southern
State,New Mexico,35.0,All,All,All,Hepatitis (Chronic Viral B & C),0.0076,19346.2785,21033.0927,0.2805,2006.8027,non-southern
State,New Mexico,35.0,All,All,All,Hyperlipidemia,0.3709,12222.6902,12745.219,0.1695,887.0312,non-southern
State,New Mexico,35.0,All,All,All,Hypertension,0.4751,12929.4114,13502.2439,0.1685,970.4498,non-southern
State,New Mexico,35.0,All,All,All,Ischemic Heart Disease,0.2125,17426.6786,18217.9112,0.1919,1269.3175,non-southern
State,New Mexico,35.0,All,All,All,Osteoporosis,0.065,15174.122,15851.0745,0.1691,979.794,non-southern
State,New Mexico,35.0,All,All,All,Schizophrenia and Other Psychotic Disorders,0.0197,17389.4099,18287.7125,0.2268,2160.8667,non-southern
State,New Mexico,35.0,All,All,All,Stroke,0.0258,28554.3906,30327.8286,0.197,2061.1186,non-southern
State,New York,36.0,All,All,All,Alcohol Abuse,0.0205,22833.561,29053.5395,0.281,2216.7256,non-southern
State,New York,36.0,All,All,All,Alzheimer's Disease/Dementia,0.1223,24747.5475,31432.9658,0.2374,1461.3351,non-southern
State,New York,36.0,All,All,All,Arthritis,0.3232,15922.8855,19346.4151,0.1946,902.1173,non-southern
State,New York,36.0,All,All,All,Asthma,0.0589,20042.629,25019.1536,0.2379,1501.8424,non-southern
State,New York,36.0,All,All,All,Atrial Fibrillation,0.0894,25749.9474,32068.3344,0.241,1406.4535,non-southern
State,New York,36.0,All,All,All,Autism Spectrum Disorders,0.0047,7864.7771,9580.9942,0.1997,1190.7493,non-southern
State,New York,36.0,All,All,All,COPD,0.1105,25853.4304,31918.8313,0.2556,1600.3782,non-southern
State,New York,36.0,All,All,All,Cancer,0.0949,20734.2641,24929.8687,0.2154,929.5499,non-southern
State,New York,36.0,All,All,All,Chronic Kidney Disease,0.2345,23562.9147,29315.1805,0.245,1298.5407,non-southern
State,New York,36.0,All,All,All,Depression,0.1702,22108.038,27171.5782,0.2391,1424.8323,non-southern
State,New York,36.0,All,All,All,Diabetes,0.3134,16044.0998,19869.1643,0.2258,895.0522,non-southern
State,New York,36.0,All,All,All,Drug/Substance Abuse,0.0298,23403.1261,29426.8534,0.3044,2359.9939,non-southern
State,New York,36.0,All,All,All,HIV/AIDS,0.0065,18704.5089,24704.4522,0.3036,1264.5206,non-southern
State,New York,36.0,All,All,All,Heart Failure,0.1501,28506.5434,35919.1698,0.2567,1568.2791,non-southern
State,New York,36.0,All,All,All,Hepatitis (Chronic Viral B & C),0.0096,24848.7522,32374.3428,0.3123,1619.2573,non-southern
State,New York,36.0,All,All,All,Hyperlipidemia,0.5116,14244.0208,17384.1105,0.2021,808.848,non-southern
State,New York,36.0,All,All,All,Hypertension,0.5767,14912.3941,18228.4059,0.2015,866.5818,non-southern
State,New York,36.0,All,All,All,Ischemic Heart Disease,0.2978,19756.5385,24595.072,0.2258,1105.4962,non-southern
State,New York,36.0,All,All,All,Osteoporosis,0.0728,16556.1615,20193.2827,0.1923,903.1012,non-southern
State,New York,36.0,All,All,All,Schizophrenia and Other Psychotic Disorders,0.038,21330.0595,27042.1791,0.2647,1889.2789,non-southern
State,New York,36.0,All,All,All,Stroke,0.0428,31003.8653,39451.8096,0.2409,1762.7486,non-southern
State,North Carolina,37.0,All,All,All,Alcohol Abuse,0.0205,22445.1016,23521.1942,0.2447,2368.7332,southern
State,North Carolina,37.0,All,All,All,Alzheimer's Disease/Dementia,0.1038,22807.385,23120.2949,0.2153,1683.8169,southern
State,North Carolina,37.0,All,All,All,Arthritis,0.3325,15041.9891,15165.0138,0.1804,1098.3938,southern
State,North Carolina,37.0,All,All,All,Asthma,0.0476,19492.1081,19966.0175,0.2187,1872.2374,southern
State,North Carolina,37.0,All,All,All,Atrial Fibrillation,0.0806,22385.8181,23144.841,0.2232,1513.7523,southern
State,North Carolina,37.0,All,All,All,Autism Spectrum Disorders,0.0027,6265.5356,6447.531,0.1452,912.9168,southern
State,North Carolina,37.0,All,All,All,COPD,0.1197,22753.5158,23380.5327,0.2289,1806.3904,southern
State,North Carolina,37.0,All,All,All,Cancer,0.0827,19303.1499,19407.5152,0.1956,1071.3022,southern
State,North Carolina,37.0,All,All,All,Chronic Kidney Disease,0.2511,20579.2733,21082.5657,0.222,1450.5245,southern
State,North Carolina,37.0,All,All,All,Depression,0.193,18180.6903,18448.556,0.2115,1511.3652,southern
State,North Carolina,37.0,All,All,All,Diabetes,0.2853,14842.7994,15075.9386,0.2119,1103.7099,southern
State,North Carolina,37.0,All,All,All,Drug/Substance Abuse,0.0387,22061.6096,22939.6017,0.2705,2607.8501,southern
State,North Carolina,37.0,All,All,All,HIV/AIDS,0.0041,16979.3879,17589.9249,0.2581,1671.7268,southern
State,North Carolina,37.0,All,All,All,Heart Failure,0.1325,26887.6356,27757.3318,0.2418,1888.1599,southern
State,North Carolina,37.0,All,All,All,Hepatitis (Chronic Viral B & C),0.007,24175.2015,25266.4194,0.2808,2145.3467,southern
State,North Carolina,37.0,All,All,All,Hyperlipidemia,0.4882,12932.9471,13129.5177,0.1837,942.6241,southern
State,North Carolina,37.0,All,All,All,Hypertension,0.6004,13231.2989,13412.4524,0.1842,992.125,southern
State,North Carolina,37.0,All,All,All,Ischemic Heart Disease,0.2453,18519.2463,18966.7354,0.2121,1336.3507,southern
State,North Carolina,37.0,All,All,All,Osteoporosis,0.0608,16614.2121,16772.022,0.1773,1098.0028,southern
State,North Carolina,37.0,All,All,All,Schizophrenia and Other Psychotic Disorders,0.0303,18471.9449,18724.172,0.2288,2173.4352,southern
State,North Carolina,37.0,All,All,All,Stroke,0.0369,28515.3616,29405.3739,0.2127,2096.9029,southern
State,North Dakota,38.0,All,All,All,Alcohol Abuse,0.0196,20311.4959,20983.2136,0.2175,2194.2827,non-southern
State,North Dakota,38.0,All,All,All,Alzheimer's Disease/Dementia,0.0917,16699.7192,17122.5487,0.1842,1173.3032,non-southern
